Participant Id,Gender,Age,TimeOfCompletion
421.0,M,54.5,16190.4422
421.0,M,44.5,17361.9137
421.0,M,47.0,17843.0
422.0,M,32.0,14378.0
423.0,M,57.0,21600.0
423.0,M,57.0,14290.0
424.0,F,27.0,15082.1867
424.0,F,27.0,18511.0
424.0,F,27.0,13730.9447
425.0,M,57.0,13644.0227
425.0,M,57.0,14920.1957
425.0,M,62.0,17786.6462
425.0,M,62.0,19623.0
426.0,F,34.5,16830.5042
426.0,F,32.0,20039.0
426.0,F,34.5,21600.0
427.0,M,27.0,13181.7557
428.0,M,47.0,13996.0
428.0,M,44.5,13715.1407
428.0,M,47.0,21600.0
430.0,M,37.0,15059.0
431.0,F,27.0,15292.0
432.0,F,32.0,14124.0692
432.0,F,37.0,16130.0
432.0,F,32.0,21600.0
432.0,F,37.0,21600.0
432.0,F,34.5,13256.8247
432.0,F,32.0,13766.0
433.0,F,27.0,12498.0
434.0,F,24.5,12543.6692
434.0,F,27.0,14611.0
435.0,M,47.0,14380.0
436.0,M,57.0,14857.0
437.0,M,42.0,13220.0
437.0,M,42.0,12091.2797
438.0,F,37.0,14090.0
438.0,F,37.0,13606.4882
438.0,F,34.5,15451.6052
439.0,F,16.0,19499.0
440.0,F,57.0,23831.0
441.0,M,21.0,21600.0
442.0,M,57.0,21600.0
442.0,M,57.0,21600.0
442.0,M,57.0,11690.2532
442.0,M,57.0,12245.3687
442.0,M,52.0,12339.0
442.0,M,57.0,21600.0
442.0,M,57.0,21600.0
442.0,M,57.0,13806.0137
442.0,M,52.0,12518.0
442.0,M,57.0,21600.0
443.0,M,37.0,21600.0
443.0,M,34.5,11854.2197
443.0,M,34.5,11064.0197
443.0,M,34.5,11510.4827
443.0,M,34.5,11164.7702
443.0,M,32.0,12404.0
443.0,M,34.5,10738.0622
443.0,M,34.5,11249.7167
443.0,M,34.5,10751.8907
444.0,M,47.0,14485.0
445.0,M,32.0,13885.0
445.0,M,32.0,14329.5212
446.0,M,52.0,21171.0
447.0,M,-1,17037.0
448.0,M,47.0,15013.0
449.0,M,32.0,19341.0
449.0,M,27.0,12930.8672
450.0,M,47.0,21600.0
451.0,M,21.0,13579.0
451.0,M,21.0,13258.0
452.0,F,21.0,15233.0
453.0,F,27.0,17781.0
454.0,M,37.0,12913.0
455.0,M,42.0,20477.0
455.0,M,42.0,15364.6832
456.0,M,32.0,13002.0
456.0,M,34.5,11368.2467
456.0,M,32.0,11429.4872
456.0,M,32.0,10955.3672
457.0,F,32.0,15031.0
458.0,M,67.0,28547.1947
459.0,F,32.0,13902.0
460.0,M,42.0,16628.0
461.0,M,47.0,12883.0
461.0,M,44.5,14331.4967
461.0,M,52.0,21600.0
461.0,M,52.0,14657.4542
462.0,F,42.0,15591.0
463.0,F,42.0,17870.0
463.0,F,42.0,21600.0
463.0,F,47.0,21600.0
463.0,F,47.0,18866.0
464.0,M,42.0,11815.0
465.0,F,27.0,15499.0
466.0,F,32.0,13624.2677
467.0,M,37.0,11891.0
468.0,M,47.0,14256.0
468.0,M,47.0,15695.0
469.0,M,27.0,11719.0
469.0,M,24.5,11401.8302
470.0,M,57.0,15319.0
471.0,M,42.0,17055.7112
472.0,M,37.0,12895.3082
473.0,M,27.0,14426.0
474.0,M,57.0,16048.0
474.0,M,64.5,17612.0
475.0,M,55,13418.8157
475.0,M,57.0,15452.0
475.0,M,54.5,14317.6682
475.0,M,54.5,14811.5432
476.0,M,57.0,14787.0
476.0,M,57.0,21600.0
476.0,M,57.0,13361.5262
476.0,M,57.0,21600.0
476.0,M,57.0,13906.0
476.0,M,57.0,17142.6332
476.0,M,57.0,13298.3102
476.0,M,57.0,14183.0
477.0,M,47.0,13815.0
478.0,M,37.0,16838.0
478.0,M,37.0,18267.0
479.0,M,37.0,12559.0
480.0,M,42.0,16763.0
481.0,M,57.0,16333.0
481.0,M,57.0,13365.4772
481.0,M,57.0,21600.0
481.0,M,57.0,13626.2432
482.0,M,37.0,21600.0
482.0,M,37.0,11652.7187
482.0,M,37.0,11524.3112
482.0,M,34.5,12409.3352
482.0,M,37.0,11514.4337
482.0,M,37.0,12483.0
483.0,M,32.0,15509.0
483.0,M,32.0,21600.0
483.0,M,34.5,14548.8017
483.0,M,34.5,13806.0137
483.0,M,34.5,12450.8207
483.0,M,32.0,12794.5577
483.0,M,34.5,12328.3397
483.0,M,32.0,13401.0362
484.0,M,27.0,13854.0
485.0,F,32.0,20486.0
486.0,M,32.0,21600.0
486.0,M,32.0,11488.0
486.0,M,34.5,10668.9197
486.0,M,34.5,21600.0
486.0,M,34.5,10676.8217
486.0,M,32.0,10443.7127
486.0,M,32.0,21600.0
486.0,M,34.5,10516.8062
486.0,M,32.0,21600.0
486.0,M,34.5,10921.0
487.0,F,52.0,15329.1242
487.0,F,47.0,13759.0
488.0,M,32.0,14191.0
489.0,M,42.0,15932.0
489.0,M,42.0,16809.0
490.0,M,32.0,10064.4167
490.0,M,32.0,9925.0
490.0,M,32.0,10169.1182
491.0,M,32.0,19192.0
492.0,M,37.0,13186.0
492.0,M,37.0,12156.4712
493.0,F,32.0,15416.0
494.0,M,47.0,18554.0
494.0,M,47.0,17251.0
494.0,M,47.0,18069.0
495.0,M,37.0,21600.0
495.0,M,37.0,16386.0
495.0,M,34.5,13881.0827
496.0,M,54.5,12030.0392
496.0,M,52.0,12460.6982
497.0,F,42.0,11925.3377
497.0,F,42.0,12257.0
497.0,F,42.0,13012.0
498.0,M,21.0,11760.0
499.0,F,32.0,21956.0
500.0,F,34.5,21600.0
500.0,F,37.0,14844.0
500.0,F,37.0,14525.0
501.0,M,37.0,13468.0
502.0,F,27.0,14864.8817
503.0,M,32.0,23344.0
503.0,M,34.5,18235.0847
505.0,F,47.0,15080.0
506.0,F,52.0,16099.0
507.0,F,32.0,19673.0
507.0,F,27.0,14932.0487
507.0,F,34.5,16962.8627
508.0,M,47.0,12262.0
509.0,M,32.0,16711.9742
510.0,M,52.0,21600.0
510.0,M,27.0,16324.7762
510.0,M,54.5,14177.4077
511.0,M,47.0,14151.7262
512.0,M,42.0,21600.0
512.0,M,42.0,15851.0
513.0,M,37.0,12352.0457
514.0,M,37.0,15813.1217
514.0,M,37.0,18189.0
515.0,M,47.0,16185.0
515.0,M,44.5,16154.0
515.0,M,47.0,17693.7977
515.0,M,54.5,15578.0372
515.0,M,47.0,15826.9502
515.0,M,44.5,15131.5742
515.0,M,44.5,13764.5282
515.0,M,44.5,15435.8012
517.0,M,42.0,21600.0
517.0,M,42.0,11639.0
518.0,M,52.0,16671.0
520.0,M,21.0,14750.0
521.0,M,27.0,21600.0
521.0,M,27.0,21600.0
521.0,M,27.0,15929.0
521.0,M,27.0,21600.0
522.0,F,47.0,20371.0
523.0,M,37.0,15218.0
523.0,M,37.0,16401.0
524.0,M,37.0,16452.0
525.0,M,27.0,16225.0
526.0,M,32.0,11318.8592
526.0,M,34.5,11131.1867
527.0,F,42.0,21716.0
528.0,M,37.0,13961.0
528.0,M,37.0,13612.4147
529.0,M,37.0,11711.0
529.0,M,34.5,10443.7127
530.0,M,21.0,13611.0
530.0,M,24.5,13274.6042
530.0,M,24.5,12838.0187
530.0,M,24.5,12741.2192
531.0,M,47.0,21600.0
531.0,M,47.0,18313.0
531.0,M,44.5,16087.7162
531.0,M,47.0,15331.0997
531.0,M,47.0,21600.0
532.0,F,42.0,21749.0
533.0,M,62.0,13019.7647
533.0,M,62.0,14033.0
534.0,M,21.0,15569.0
535.0,F,37.0,17625.0
536.0,F,32.0,21349.0
536.0,F,24.5,14428.2962
537.0,M,21.0,18044.0
538.0,M,52.0,19259.0
539.0,M,34.5,11954.9702
539.0,M,37.0,12531.0
540.0,F,32.0,17758.0
540.0,F,34.5,14531.0222
541.0,M,57.0,12761.0
542.0,F,47.0,23153.0
543.0,M,37.0,15417.0
543.0,M,37.0,11956.9457
544.0,F,42.0,14337.0
545.0,M,52.0,16538.1302
545.0,M,52.0,14384.8352
545.0,M,52.0,16761.3617
546.0,M,27.0,24526.0
548.0,M,21.0,12556.0
548.0,M,27.0,13705.0
548.0,M,23.5,12861.0
549.0,M,52.0,21600.0
549.0,M,52.0,16465.0
549.0,M,57.0,21600.0
549.0,M,52.0,15155.2802
549.0,M,52.0,13485.9827
549.0,M,52.0,21600.0
549.0,M,57.0,21600.0
550.0,F,27.0,17464.0
551.0,F,37.0,12952.0
551.0,F,37.0,21600.0
551.0,F,37.0,11233.9127
551.0,F,37.0,12389.5802
551.0,F,37.0,13347.0
551.0,F,37.0,13150.1477
551.0,F,37.0,13055.3237
551.0,F,37.0,11546.0417
551.0,F,37.0,13497.0
551.0,F,37.0,11774.0
552.0,M,57.0,12071.5247
553.0,M,21.0,18909.0
554.0,M,42.0,12966.4262
554.0,M,42.0,13112.6132
554.0,M,42.0,15768.0
555.0,M,42.0,13962.0
555.0,M,44.5,12480.4532
555.0,M,44.5,13717.1162
556.0,M,42.0,18026.0
557.0,F,37.0,15769.0
557.0,F,34.5,14222.0
557.0,F,37.0,21600.0
557.0,F,34.5,13774.4057
558.0,M,47.0,23728.9502
558.0,M,47.0,16856.1857
559.0,F,47.0,19633.7387
560.0,M,37.0,15007.0
561.0,M,21.0,18666.0
562.0,M,37.0,20347.0
563.0,M,32.0,13822.0
564.0,M,27.0,12298.0
564.0,M,27.0,12536.0
565.0,M,52.0,18019.7552
567.0,M,21.0,17217.0
568.0,F,52.0,17180.1677
569.0,M,21.0,14876.0
570.0,M,21.0,19358.0
571.0,M,27.0,14970.0
572.0,M,32.0,16827.0
573.0,M,47.0,21600.0
573.0,M,47.0,13092.8582
573.0,M,47.0,17942.0
574.0,M,32.0,16051.0
575.0,M,42.0,12578.0
576.0,M,27.0,19690.0
577.0,M,52.0,21600.0
577.0,M,52.0,13874.0
577.0,M,52.0,15504.0
577.0,M,52.0,15601.0
577.0,M,54.5,21600.0
577.0,F,52.0,13795.0
577.0,M,54.5,16268.0
578.0,M,32.0,16514.0
579.0,M,47.0,21600.0
580.0,M,57.0,13916.0
580.0,M,54.5,12926.9162
580.0,M,54.5,12853.8227
581.0,M,37.0,21600.0
581.0,M,37.0,13812.0
582.0,M,32.0,17956.0
583.0,M,42.0,18017.0
584.0,M,32.0,15585.0
585.0,M,57.0,13333.0
586.0,F,32.0,17857.7642
586.0,F,32.0,17016.2012
586.0,F,27.0,20840.0
587.0,M,37.0,16223.0
588.0,F,27.0,17689.0
588.0,F,32.0,16792.9697
588.0,F,27.0,16585.5422
588.0,F,32.0,23588.0
589.0,M,44.5,18171.8687
589.0,M,37.0,21049.0
589.0,M,34.5,14785.8617
589.0,M,34.5,15445.6787
589.0,M,37.0,21600.0
589.0,M,34.5,15250.1042
590.0,M,21.0,13871.0
590.0,M,14.5,11141.0642
591.0,M,21.0,14285.0
592.0,F,54.5,15414.0707
592.0,F,47.0,21600.0
592.0,F,47.0,16728.0
592.0,F,44.5,14370.0
592.0,F,52.0,21600.0
593.0,M,27.0,17081.0
593.0,M,24.5,14639.6747
593.0,M,27.0,11411.7077
594.0,M,44.5,11605.0
594.0,M,47.0,11720.0
595.0,M,37.0,13095.0
596.0,F,37.0,13925.0
597.0,M,27.0,16396.0
598.0,M,42.0,20676.0
599.0,F,47.0,15258.0062
600.0,M,47.0,13110.6377
600.0,M,47.0,12241.4177
601.0,F,32.0,17707.0
601.0,F,34.5,15009.0932
602.0,F,37.0,17092.0
603.0,M,37.0,14438.1737
603.0,M,32.0,15732.0
604.0,M,27.0,24608.0
606.0,F,34.5,21600.0
606.0,F,37.0,15642.0
606.0,F,37.0,21600.0
606.0,F,37.0,14728.5722
607.0,M,27.0,15956.0
608.0,F,52.0,18611.0
609.0,M,37.0,15437.0
609.0,M,37.0,13851.4502
610.0,M,44.5,15739.0
610.0,M,37.0,14404.0
610.0,M,37.0,14262.0
610.0,M,37.0,13843.5482
610.0,M,34.5,13150.1477
610.0,M,42.0,13466.2277
610.0,M,37.0,13926.5192
611.0,M,42.0,14446.0
612.0,M,47.0,14958.0
613.0,M,34.5,21600.0
613.0,M,34.5,12743.1947
613.0,M,37.0,16522.0
613.0,M,37.0,15177.0107
613.0,M,37.0,15281.7122
613.0,M,37.0,17801.0
613.0,M,34.5,14783.8862
613.0,M,34.5,16664.5622
614.0,M,21.0,17992.0
615.0,M,47.0,21600.0
615.0,M,42.0,21600.0
615.0,M,47.0,21600.0
615.0,M,42.0,16086.0
616.0,M,37.0,20639.0
617.0,M,42.0,23404.9682
618.0,M,47.0,15023.0
618.0,M,44.5,13051.3727
619.0,F,27.0,17054.0
620.0,M,57.0,13716.0
621.0,F,52.0,20410.1102
622.0,M,37.0,21170.0
623.0,M,21.0,13316.0
624.0,M,37.0,21600.0
624.0,M,37.0,13480.0562
624.0,M,32.0,12767.0
625.0,M,32.0,13105.0
626.0,M,37.0,17892.0
627.0,F,52.0,22248.0
628.0,F,34.5,14570.5322
628.0,F,24.5,16310.9477
628.0,F,32.0,17645.0
628.0,F,34.5,14222.8442
628.0,F,32.0,21600.0
628.0,F,24.5,14655.4787
629.0,M,24.5,9659.4392
629.0,M,27.0,11091.0
630.0,M,42.0,17274.0
630.0,M,44.5,13505.7377
630.0,M,44.5,14584.3607
631.0,F,16.0,22167.0
632.0,M,42.0,11748.0
633.0,M,42.0,21582.0
634.0,M,34.5,12982.2302
634.0,M,42.0,13877.1317
634.0,M,37.0,13859.0
634.0,M,37.0,13981.0
635.0,M,52.0,19941.0
635.0,M,52.0,16044.2552
635.0,M,52.0,15807.0
635.0,M,52.0,21032.0
636.0,F,32.0,14948.0
637.0,M,47.0,11939.0
638.0,M,44.5,12043.8677
638.0,M,42.0,21600.0
638.0,M,42.0,15538.0
638.0,M,44.5,12271.0502
638.0,M,47.0,12869.0
638.0,M,42.0,14109.0
639.0,M,44.5,13320.0407
639.0,M,37.0,13256.8247
641.0,M,42.0,14012.0
642.0,M,32.0,13989.0
643.0,M,47.0,25821.0047
644.0,M,52.0,14913.0
645.0,M,32.0,16530.2282
645.0,M,32.0,21600.0
645.0,M,32.0,14737.0
646.0,F,27.0,18450.4142
647.0,M,42.0,18326.0
648.0,M,27.0,11407.0
649.0,M,37.0,17057.0
649.0,M,34.5,14128.0202
649.0,M,37.0,21600.0
649.0,M,37.0,21600.0
649.0,M,37.0,21600.0
649.0,M,34.5,14384.8352
649.0,M,34.5,21600.0
650.0,M,27.0,21600.0
650.0,M,24.5,13851.4502
650.0,M,27.0,15166.0
651.0,M,57.0,14628.0
652.0,M,57.0,16765.3127
653.0,M,37.0,21600.0
653.0,M,34.5,12430.0
653.0,M,37.0,12318.4622
653.0,M,37.0,11692.2287
653.0,M,37.0,12321.0
654.0,M,37.0,21600.0
654.0,M,37.0,12018.1862
654.0,M,37.0,11330.7122
654.0,M,37.0,21600.0
654.0,M,37.0,11632.9637
654.0,M,37.0,21600.0
655.0,M,21.0,14086.0
656.0,M,44.5,12881.4797
656.0,M,42.0,12845.0
657.0,M,32.0,12827.0
657.0,M,32.0,12405.3842
657.0,M,32.0,12792.5822
657.0,M,32.0,12288.0
658.0,F,37.0,14100.0
659.0,M,27.0,13124.0
659.0,M,24.5,10941.5387
660.0,M,27.0,14235.0
661.0,M,52.0,19997.0
661.0,M,52.0,21600.0
662.0,M,27.0,14423.0
664.0,F,37.0,17966.4167
664.0,F,32.0,15734.0
664.0,F,37.0,18740.0
665.0,M,42.0,16369.0
665.0,M,44.5,16077.8387
666.0,M,32.0,14423.0
667.0,F,47.0,24349.2572
667.0,F,52.0,23932.4267
668.0,M,21.0,14497.4387
668.0,M,21.0,19766.0972
669.0,M,42.0,10048.6127
669.0,M,37.0,10450.0
669.0,M,44.5,9809.5772
670.0,M,57.0,15517.0
670.0,M,54.5,14183.3342
671.0,M,24.5,12838.0187
671.0,M,32.0,14760.0
671.0,M,27.0,14320.0
672.0,M,27.0,14896.0
673.0,M,47.0,13316.0
673.0,M,42.0,21600.0
673.0,M,42.0,14023.0
673.0,M,47.0,12417.0
674.0,M,42.0,15372.0
674.0,M,42.0,16160.8097
675.0,M,32.0,14086.0
676.0,M,34.5,10058.4902
676.0,M,37.0,10013.0537
676.0,M,32.0,10173.0
677.0,M,42.0,11496.0
677.0,M,34.5,12061.6472
677.0,M,37.0,10988.9507
678.0,M,47.0,17412.0
679.0,M,54.5,12150.5447
679.0,M,52.0,12729.3662
680.0,M,16.0,18213.0
681.0,F,47.0,20629.3907
681.0,F,47.0,16316.0
682.0,F,47.0,17283.0
683.0,M,42.0,16069.0
684.0,M,37.0,13012.0
685.0,F,21.0,16390.0
686.0,M,42.0,16071.0
687.0,M,27.0,10539.0
687.0,M,27.0,10945.4897
687.0,M,27.0,11342.5652
687.0,M,27.0,10408.1537
688.0,M,57.0,13521.0
689.0,M,37.0,11589.0
690.0,M,52.0,21600.0
690.0,M,32.0,15923.7497
691.0,M,27.0,14996.0
691.0,M,24.5,13517.5907
692.0,F,21.0,17682.0
692.0,F,22.0,18732.9107
692.0,F,21.0,19416.4337
693.0,M,47.0,14670.0
694.0,M,27.0,18646.0
695.0,M,27.0,12564.0
696.0,M,27.0,21178.0
698.0,M,37.0,11644.0
699.0,M,27.0,10577.0
699.0,M,22.0,10200.7262
699.0,M,23.5,18772.4207
699.0,M,27.0,10123.6817
699.0,M,22.0,9999.2252
699.0,M,21.0,10491.0
699.0,M,27.0,21600.0
699.0,M,22.0,10111.8287
699.0,M,27.0,21600.0
699.0,M,21.0,9805.6262
701.0,M,32.0,13830.0
702.0,M,32.0,17116.0
702.0,M,34.5,13509.6887
703.0,F,27.0,17296.7222
704.0,M,37.0,14414.0
704.0,M,42.0,21600.0
705.0,M,27.0,13360.0
705.0,M,27.0,13424.0
705.0,M,27.0,21600.0
706.0,M,37.0,12540.0
707.0,M,37.0,17446.8602
708.0,M,42.0,17956.5392
708.0,M,42.0,12885.4307
708.0,M,42.0,21600.0
708.0,M,42.0,14275.0
708.0,M,42.0,15191.0
709.0,M,37.0,14931.0
710.0,F,21.0,13883.0
711.0,M,24.5,11781.1262
711.0,M,27.0,14869.0
712.0,M,37.0,17752.0
712.0,M,37.0,18960.0
714.0,M,21.0,16296.0
715.0,M,21.0,13990.0
716.0,M,27.0,13138.2947
717.0,M,52.0,16165.0
718.0,M,32.0,12148.0
719.0,M,47.0,14909.0
720.0,M,27.0,18695.0
721.0,M,57.0,14062.8287
721.0,M,52.0,13156.0742
721.0,M,52.0,14097.0
721.0,M,57.0,16221.0
721.0,M,52.0,21600.0
721.0,M,57.0,21600.0
721.0,M,52.0,14315.6927
722.0,F,34.5,12843.9452
722.0,F,32.0,21323.0
722.0,F,34.5,15680.7632
722.0,F,34.5,15224.4227
723.0,M,52.0,15554.0
724.0,M,47.0,21600.0
724.0,M,47.0,16207.0
724.0,M,47.0,15261.9572
724.0,M,44.5,14430.2717
724.0,M,47.0,20121.0
724.0,M,44.5,14552.7527
725.0,M,52.0,14440.1492
727.0,M,42.0,14213.0
728.0,M,42.0,13835.0
729.0,M,37.0,14445.0
730.0,M,52.0,14158.0
731.0,M,21.0,13995.0
732.0,M,47.0,16708.0232
733.0,M,21.0,14052.0
733.0,M,21.0,13681.5572
734.0,M,37.0,21600.0
734.0,M,32.0,13308.1877
734.0,M,37.0,16474.0
734.0,M,37.0,14207.0402
734.0,M,32.0,14921.0
735.0,M,37.0,12767.0
736.0,M,42.0,21600.0
736.0,M,42.0,12370.0
736.0,M,42.0,12289.0
737.0,F,32.0,13179.7802
737.0,F,32.0,13988.0
738.0,M,37.0,16707.0
738.0,M,37.0,21109.4372
738.0,M,27.0,16905.5732
739.0,M,27.0,20676.8027
740.0,M,37.0,13918.0
740.0,M,37.0,13617.0
740.0,M,42.0,16081.0
740.0,M,34.5,13114.5887
740.0,M,34.5,13367.4527
741.0,F,32.0,23502.0
743.0,M,52.0,21182.5307
744.0,M,27.0,14887.0
745.0,M,42.0,18043.0
745.0,M,37.0,19740.4157
745.0,M,42.0,17101.1477
746.0,M,32.0,18679.0
747.0,M,27.0,14818.0
748.0,M,37.0,16996.0
749.0,M,32.0,15857.0
750.0,F,27.0,17654.2877
751.0,M,47.0,21600.0
751.0,M,42.0,21600.0
751.0,M,42.0,21600.0
751.0,M,42.0,14492.0
751.0,M,42.0,21600.0
751.0,M,44.5,21600.0
751.0,M,47.0,21600.0
751.0,M,44.5,12435.0167
751.0,M,44.5,14158.0
751.0,M,44.5,11980.6517
752.0,F,27.0,12553.5467
752.0,F,27.0,14544.0
753.0,M,42.0,21600.0
753.0,M,42.0,12063.6227
753.0,M,47.0,12448.8452
754.0,M,44.5,12956.5487
754.0,M,42.0,17793.0
754.0,M,42.0,14082.5837
754.0,M,44.5,12841.9697
755.0,F,67.0,19185.0
757.0,M,37.0,11941.1417
758.0,F,47.0,21600.0
758.0,F,44.5,14139.8732
758.0,F,47.0,17458.0
759.0,M,42.0,12900.0
760.0,M,57.0,16413.0
761.0,M,37.0,14039.1227
761.0,M,37.0,17119.0
762.0,M,37.0,17535.7577
763.0,M,27.0,14814.0
763.0,M,27.0,17300.0
763.0,M,24.5,13327.9427
764.0,M,47.0,14804.0
765.0,M,42.0,12057.0
766.0,F,32.0,18366.0
767.0,F,27.0,13416.0
769.0,M,37.0,17770.8422
770.0,M,47.0,16408.0
771.0,M,32.0,19279.0
771.0,M,32.0,17365.8647
772.0,M,42.0,19885.0
773.0,M,37.0,15714.0
773.0,M,24.5,13256.8247
774.0,M,62.0,23333.0
775.0,M,27.0,13620.0
775.0,M,27.0,15613.0
776.0,F,32.0,14923.0
776.0,M,32.0,11358.0
776.0,F,37.0,14337.4232
776.0,F,32.0,21600.0
777.0,F,47.0,14058.8777
777.0,F,54.5,14791.0
777.0,F,52.0,14917.0
778.0,M,42.0,12032.0
779.0,M,21.0,16262.0
779.0,M,24.5,13708.0
780.0,M,47.0,21799.0
780.0,M,42.0,18316.0
781.0,M,21.0,21672.0
782.0,F,27.0,17338.0
783.0,M,32.0,21600.0
783.0,M,32.0,21600.0
783.0,M,32.0,11654.6942
783.0,M,32.0,14944.0
783.0,M,32.0,21600.0
783.0,M,32.0,12427.1147
783.0,M,32.0,21600.0
783.0,M,32.0,11996.4557
783.0,M,32.0,11553.9437
785.0,F,37.0,17562.0
786.0,M,32.0,20474.0
787.0,M,34.5,14307.7907
787.0,M,34.5,13051.3727
787.0,M,37.0,15167.0
787.0,M,37.0,13612.4147
787.0,M,37.0,21600.0
788.0,M,22.0,14104.3142
788.0,M,27.0,20525.0
788.0,M,22.0,12778.7537
789.0,M,27.0,18465.0
790.0,M,52.0,14685.1112
790.0,M,57.0,16877.0
790.0,M,57.0,19307.7812
790.0,M,52.0,13776.3812
791.0,F,21.0,14845.0
792.0,M,27.0,12222.0
792.0,M,24.5,11723.8367
792.0,M,22.0,11312.9327
792.0,M,27.0,14418.0
793.0,M,32.0,14868.0
794.0,F,34.5,17018.1767
794.0,F,32.0,14803.6412
794.0,F,32.0,18034.0
794.0,F,32.0,21600.0
795.0,M,37.0,14810.0
795.0,M,37.0,14375.0
795.0,M,32.0,13649.9492
796.0,M,57.0,17401.4237
797.0,M,37.0,9661.0
797.0,M,37.0,10054.0
797.0,M,37.0,9804.0
798.0,M,32.0,16695.0
798.0,M,32.0,17310.5507
798.0,M,34.5,17201.8982
799.0,M,42.0,14333.0
799.0,M,42.0,19475.0
799.0,M,42.0,14348.0
800.0,M,37.0,13036.0
801.0,F,27.0,12701.0
801.0,F,24.5,13580.8067
801.0,F,24.5,18602.5277
802.0,F,47.0,19747.0
803.0,F,54.5,12308.5847
803.0,F,52.0,12918.0
803.0,F,52.0,12411.3107
803.0,F,52.0,21600.0
804.0,M,21.0,13713.0
804.0,M,-1,12257.2217
804.0,M,27.0,21600.0
805.0,F,34.5,12565.3997
805.0,F,34.5,12215.7362
805.0,F,37.0,12751.0
805.0,F,32.0,13894.0
805.0,F,34.5,13900.8377
805.0,F,34.5,13535.3702
806.0,F,32.0,22523.0
806.0,F,34.5,18193.5992
806.0,F,32.0,21220.0
807.0,F,34.5,19258.3937
807.0,F,37.0,20616.0
808.0,M,32.0,16357.0
809.0,M,37.0,21760.0
810.0,F,42.0,15567.0
811.0,M,37.0,11333.0
812.0,M,47.0,15300.0
813.0,M,37.0,11703.0
814.0,M,24.5,12020.1617
814.0,M,27.0,13334.0
815.0,M,44.5,13709.2142
815.0,M,42.0,13789.0
815.0,M,42.0,21600.0
816.0,M,42.0,17445.0
818.0,M,27.0,20320.0
818.0,M,27.0,14214.9422
819.0,M,52.0,17752.0
820.0,M,37.0,15195.0
820.0,M,42.0,19840.0
820.0,M,37.0,21600.0
821.0,F,42.0,21600.0
821.0,F,42.0,23237.0507
821.0,F,37.0,18144.2117
821.0,F,42.0,17357.0
822.0,M,47.0,13462.0
822.0,M,47.0,21600.0
822.0,M,44.5,12018.1862
822.0,M,47.0,11795.0
823.0,M,52.0,16344.0
824.0,M,64.5,15945.0
824.0,M,62.0,17287.0
824.0,M,51,16347.0
824.0,M,62.0,16305.0
825.0,M,32.0,12167.0
826.0,M,32.0,10792.0
827.0,M,52.0,13745.0
828.0,M,42.0,12332.0
829.0,F,37.0,18418.0
830.0,M,42.0,13973.0
831.0,F,21.0,20189.0
832.0,F,37.0,12665.0
833.0,M,27.0,23191.0
834.0,M,57.0,21331.0
834.0,M,57.0,14971.5587
835.0,F,42.0,16846.0
836.0,M,27.0,16582.0
837.0,M,32.0,16370.0
838.0,M,27.0,14233.0
839.0,F,27.0,17316.0
840.0,M,21.0,15684.0
841.0,M,47.0,12834.0677
841.0,M,42.0,15653.0
841.0,M,47.0,13274.6042
842.0,M,32.0,11200.3292
843.0,M,42.0,14732.5232
844.0,M,27.0,18083.0
844.0,M,21.0,16193.0
845.0,M,32.0,17209.8002
846.0,M,67.0,21711.0
846.0,M,62.0,21600.0
847.0,M,57.0,15904.0
848.0,M,52.0,13191.0
849.0,M,27.0,19389.0
850.0,M,37.0,15465.0
851.0,F,47.0,24180.0
852.0,M,52.0,15834.0
852.0,M,54.5,15003.1667
852.0,M,52.0,15944.0
853.0,M,21.0,18616.0
854.0,M,32.0,16468.0
854.0,M,32.0,21600.0
854.0,M,32.0,16273.4132
855.0,M,24,12478.0
855.0,M,27.0,10920.0
856.0,M,32.0,18740.8127
857.0,M,-1,21600.0
857.0,M,37.0,13802.0627
857.0,M,37.0,19321.0
857.0,M,37.0,22298.6882
858.0,M,37.0,15731.0
858.0,M,42.0,13669.7042
859.0,M,57.0,19448.0
860.0,M,21.0,15987.0
861.0,M,62.0,11581.6007
861.0,M,62.0,12221.0
862.0,M,34.5,14570.5322
862.0,M,32.0,17315.0
862.0,M,34.5,21600.0
862.0,M,34.5,14809.5677
863.0,M,47.0,18622.0
864.0,M,57.0,15947.0
864.0,M,57.0,21600.0
865.0,M,37.0,17819.0
866.0,M,21.0,13133.0
867.0,M,37.0,13659.0
868.0,M,47.0,20881.0
869.0,M,21.0,21600.0
870.0,M,32.0,21600.0
870.0,M,21.0,16170.0
870.0,M,32.0,20190.8297
871.0,F,27.0,18579.0
872.0,F,42.0,23844.0
873.0,F,47.0,13028.0
873.0,F,42.0,21600.0
874.0,F,42.0,11245.7657
874.0,F,44.5,10917.8327
874.0,F,47.0,10734.1112
874.0,F,42.0,11316.8837
874.0,F,47.0,11285.0
874.0,F,42.0,11129.0
874.0,F,42.0,21600.0
874.0,F,42.0,11273.0
874.0,F,42.0,11812.7342
874.0,F,47.0,21600.0
875.0,F,32.0,13885.0
876.0,F,42.0,13299.0
877.0,M,27.0,18066.0
878.0,F,37.0,21600.0
878.0,F,37.0,21600.0
878.0,F,37.0,20689.0
878.0,F,37.0,21600.0
879.0,M,32.0,21600.0
880.0,M,42.0,13785.0
881.0,F,52.0,15505.0
882.0,M,44.5,16488.7427
