PARTICIPANT ID,GENDER,TOTAL_EVENTS,THERE15,THERE14,THERE13,THERE12,AVGTIME
730,0,1,1,0,0,0,14158.0
731,0,1,0,0,1,0,13995.0
732,0,1,0,0,0,0,21600.0
733,0,2,0,0,0,1,14052.0
734,0,5,0,1,0,0,15697.5
735,0,1,1,0,0,0,12767.0
736,0,5,0,0,1,1,12329.5
737,1,3,0,0,1,0,13988.0
738,0,5,0,0,1,0,16707.0
739,0,1,0,0,0,0,21600.0
740,0,5,1,0,1,1,14538.6666667
741,1,1,0,1,0,0,23502.0
742,1,1,0,0,0,0,21600.0
743,0,1,0,0,0,0,21600.0
744,0,3,0,0,1,0,14887.0
745,0,3,1,0,0,0,18043.0
746,0,1,1,0,0,0,18679.0
747,0,1,1,0,0,0,14818.0
748,0,7,0,0,0,1,16996.0
749,0,1,0,1,0,0,15857.0
750,1,1,0,0,0,0,21600.0
751,0,23,0,1,0,0,14325.0
752,1,2,0,1,0,0,14544.0
753,0,4,0,0,0,0,21600.0
754,0,9,1,0,0,0,17793.0
755,1,1,0,1,0,0,19185.0
756,1,1,0,0,0,0,21600.0
757,0,1,0,0,0,0,21600.0
758,1,3,0,1,0,0,17458.0
759,0,1,1,0,0,0,12900.0
760,0,1,1,0,0,0,16413.0
761,0,2,0,0,0,1,17119.0
762,0,1,0,0,0,0,21600.0
763,0,3,0,1,1,0,16057.0
764,0,1,1,0,0,0,14804.0
765,0,2,0,0,1,0,12057.0
766,1,2,1,0,0,0,18366.0
767,1,3,0,0,1,0,13416.0
769,0,1,0,0,0,0,21600.0
770,0,14,0,0,0,1,16408.0
771,0,2,0,0,1,0,19279.0
772,0,1,0,0,1,0,19885.0
773,0,5,0,1,0,0,15714.0
774,0,1,1,0,0,0,23333.0
775,0,6,0,0,1,1,14616.5
776,1,4,0,0,1,1,13140.5
777,1,3,0,0,1,0,14854.0
778,0,1,1,0,0,0,12032.0
779,0,2,1,0,0,0,14985.0
780,0,2,1,0,0,0,20057.5
781,0,1,0,1,0,0,21672.0
782,1,1,1,0,0,0,17338.0
783,0,16,0,1,0,0,14944.0
784,0,1,0,0,0,0,21600.0
785,1,1,1,0,0,0,17562.0
786,0,3,1,0,0,0,20474.0
787,0,6,0,0,1,0,15167.0
788,0,4,0,1,0,0,20525.0
789,0,1,1,0,0,0,18465.0
790,0,5,1,0,0,0,16877.0
791,1,1,0,1,0,0,14845.0
792,0,4,0,1,1,0,13320.0
793,0,1,0,1,0,0,14868.0
794,1,7,0,0,1,0,18034.0
795,0,9,1,0,1,0,14592.5
796,0,1,0,0,0,0,21600.0
797,0,15,0,1,1,1,9839.66666667
798,0,5,0,0,0,1,16695.0
799,0,5,0,1,0,0,16052.0
800,0,2,1,0,0,0,13036.0
801,1,4,0,0,1,0,12701.0
802,1,1,1,0,0,0,19747.0
803,1,6,0,0,1,0,12918.0
804,0,5,0,0,1,0,13713.0
805,1,9,1,1,0,0,13322.5
806,1,3,0,0,1,1,21871.5
807,1,3,1,0,0,0,20616.0
808,0,1,0,0,1,0,16357.0
809,0,1,0,1,0,0,21760.0
810,1,1,0,0,1,0,15567.0
811,0,3,0,0,1,0,11333.0
812,0,1,1,0,0,0,15300.0
813,0,1,0,0,1,0,11703.0
814,0,2,0,0,0,1,13334.0
815,0,6,0,0,1,0,13789.0
816,0,1,1,0,0,0,17445.0
817,0,2,0,0,0,0,21600.0
818,0,2,0,1,0,0,20320.0
819,0,1,0,1,0,0,17752.0
820,0,4,0,1,0,0,17517.5
821,1,6,0,0,1,0,17357.0
822,0,8,0,1,1,0,12628.5
823,0,1,0,0,0,1,16344.0
824,0,4,0,1,0,0,16471.0
825,0,2,0,0,1,0,12167.0
826,0,1,1,0,0,0,10792.0
827,0,1,1,0,0,0,13745.0
828,0,1,0,0,1,0,12332.0
829,1,1,0,1,0,0,18418.0
830,0,1,1,0,0,0,13973.0
831,1,1,1,0,0,0,20189.0
832,1,3,0,0,0,1,12665.0
833,0,1,0,1,0,0,23191.0
834,0,3,1,0,0,0,21331.0
835,1,1,0,0,1,0,16846.0
836,0,1,1,0,0,0,16582.0
837,0,1,0,1,0,0,16370.0
838,0,1,1,0,0,0,14233.0
839,1,1,1,0,0,0,17316.0
840,0,2,0,0,1,0,15684.0
841,0,5,0,0,0,1,15653.0
842,0,1,0,0,0,0,21600.0
843,0,2,0,0,0,0,21600.0
844,0,2,1,0,1,0,17138.0
845,0,1,0,0,0,0,21600.0
846,0,2,0,1,0,0,21711.0
847,0,1,0,1,0,0,15904.0
848,0,1,0,0,1,0,13191.0
849,0,1,0,1,0,0,19389.0
850,0,1,0,0,1,0,15465.0
851,1,1,0,1,0,0,24180.0
852,0,3,0,1,1,0,15889.0
853,0,1,1,0,0,0,18616.0
854,0,3,0,0,1,0,16468.0
855,0,2,0,0,1,0,10920.0
856,0,1,0,0,0,0,21600.0
857,0,4,1,0,0,0,19321.0
858,0,3,0,0,0,1,15731.0
859,0,1,1,0,0,0,19448.0
860,0,1,1,0,0,0,15987.0
861,0,5,0,0,0,1,12221.0
862,0,8,0,1,0,0,17315.0
863,0,1,0,0,1,0,18622.0
864,0,2,0,0,1,0,15947.0
865,0,2,0,1,0,0,17819.0
866,0,1,1,0,0,0,13133.0
867,0,1,0,0,1,0,13659.0
868,0,1,1,0,0,0,20881.0
869,0,1,1,0,0,0,21600.0
870,0,7,0,0,0,1,16170.0
871,1,1,1,0,0,0,18579.0
872,1,1,0,1,0,0,23844.0
873,1,4,1,0,0,0,13028.0
874,1,14,0,1,0,0,11229.0
875,1,2,0,0,1,0,13885.0
876,1,1,0,0,0,1,13299.0
877,0,1,1,0,0,0,18066.0
878,1,4,0,1,0,0,21372.25
879,0,1,1,0,0,0,21600.0
880,0,1,1,0,0,0,13785.0
881,1,1,1,0,0,0,15505.0
882,0,7,0,0,1,1,16531.5
883,1,3,1,0,0,0,20658.0
884,0,1,0,1,0,0,14554.0
885,0,4,0,0,0,1,15014.0
886,0,8,0,0,0,1,12952.0
887,0,1,1,0,0,0,14366.0
888,0,1,0,1,0,0,14651.0
889,0,1,0,0,0,0,21600.0
890,1,1,0,0,0,0,21600.0
891,0,3,1,0,0,0,19140.5
892,1,2,0,1,0,0,15587.0
893,0,1,0,1,0,0,21203.0
894,0,3,0,0,1,0,13647.0
895,1,1,1,0,0,0,15714.0
896,0,2,0,0,0,1,14725.0
897,0,1,0,0,0,0,21600.0
898,0,15,0,0,1,0,18150.0
899,0,3,0,1,0,0,15752.0
900,1,3,0,0,1,0,13686.0
901,0,2,0,0,0,0,21600.0
902,0,1,0,0,0,0,21600.0
903,0,3,0,0,0,1,13493.0
904,1,2,0,0,1,0,16244.0
905,1,1,0,0,1,0,17683.0
906,0,1,0,0,1,0,13780.0
907,0,1,0,0,1,0,11089.0
908,0,6,1,0,0,0,14124.0
909,0,1,0,0,0,1,13032.0
910,0,1,0,0,0,0,21600.0
911,0,1,0,0,0,0,21600.0
912,0,1,0,0,0,0,21600.0
913,1,1,1,0,0,0,19274.0
914,1,1,1,0,0,0,18566.0
915,1,2,1,0,0,0,16998.0
916,0,1,1,0,0,0,21922.0
917,1,3,0,1,0,0,15641.0
918,0,9,0,0,1,0,13223.0
919,1,3,0,1,0,0,19358.0
920,1,4,0,0,0,1,14091.0
921,1,1,0,0,1,0,15699.0
922,0,1,0,0,0,0,21600.0
923,0,1,1,0,0,0,18084.0
924,0,7,0,0,0,1,12776.0
925,0,1,1,0,0,0,12595.0
926,0,15,0,1,0,0,20071.0
927,1,6,0,0,0,1,14687.0
928,0,11,0,0,1,1,11493.75
929,1,1,1,0,0,0,14699.0
930,0,1,1,0,0,0,15551.0
931,0,3,0,0,1,0,20769.0
932,0,2,0,1,0,1,12888.5
933,0,20,0,0,0,1,13251.0
934,0,1,1,0,0,0,17418.0
935,0,1,0,0,0,0,21600.0
936,0,11,0,0,0,1,15006.0
937,0,1,1,0,0,0,21600.0
938,1,1,1,0,0,0,23290.0
939,0,1,0,1,0,0,24241.0
940,0,2,1,0,0,0,14597.0
941,0,8,0,1,0,1,13605.5
942,1,2,1,0,0,0,19138.0
943,0,1,1,0,0,0,12470.0
944,0,1,1,0,0,0,21528.0
945,1,1,1,0,0,0,21092.0
946,0,1,1,0,0,0,10909.0
947,0,1,0,0,1,0,14420.0
948,0,3,1,0,0,0,19875.0
949,1,1,1,0,0,0,17682.0
950,1,7,0,1,0,0,18065.5
951,1,2,1,0,0,0,15691.0
952,0,1,0,0,0,1,12413.0
953,1,5,1,0,0,0,20383.0
954,0,1,1,0,0,0,21600.0
955,0,2,0,0,0,0,17298.0
956,0,3,0,0,1,0,12776.0
957,1,10,1,0,0,0,21813.0
958,0,1,1,0,0,0,16286.0
959,1,2,1,0,0,0,13841.0
960,0,2,0,0,1,0,15305.0
961,0,1,0,0,1,0,15513.0
962,0,1,0,0,0,0,21600.0
963,1,1,1,0,0,0,22696.0
964,0,3,1,0,0,0,15734.0
965,0,5,1,0,0,0,11850.0
966,0,9,0,0,0,1,16476.0
967,0,4,0,1,0,0,16335.0
968,0,1,1,0,0,0,15561.0
969,0,1,0,0,0,0,21600.0
970,1,1,1,0,0,0,18105.0
971,1,1,0,0,1,0,22479.0
972,1,2,0,1,0,0,17627.0
973,1,2,0,1,0,0,19744.0
974,0,1,0,1,0,0,16134.0
975,1,1,0,1,0,0,16336.0
976,0,3,0,1,0,0,17977.0
977,0,9,0,0,0,1,15393.0
978,0,1,1,0,0,0,19004.0
979,1,1,1,0,0,0,18741.0
980,1,1,1,0,0,0,18545.0
981,0,2,0,0,0,0,21600.0
982,0,3,0,0,1,0,13132.0
983,0,1,0,0,0,0,21600.0
984,0,7,0,1,1,0,15174.0
985,1,1,0,1,0,0,16971.0
986,0,2,0,0,1,0,13627.0
987,1,1,0,1,0,0,23167.0
988,0,2,0,1,0,0,14537.0
989,1,2,0,0,0,1,14903.0
990,1,2,0,1,0,0,19997.0
991,0,6,0,0,0,1,11111.6666667
992,0,2,0,1,0,0,15839.0
993,0,1,0,0,0,1,12410.0
994,0,1,1,0,0,0,12486.0
995,1,1,1,0,0,0,20091.0
996,0,2,0,1,0,0,20724.0
997,0,1,1,0,0,0,18218.0
998,1,1,0,1,0,0,19713.0
999,0,1,0,1,0,0,20830.0
1000,0,2,0,1,0,0,19251.0
1001,0,1,0,1,0,0,24887.0
1002,1,1,0,0,0,0,21600.0
1003,1,6,0,0,0,0,21600.0
1004,0,62,0,0,0,0,21600.0
1005,1,2,1,0,0,0,18074.0
1006,0,1,0,1,0,0,18548.0
1007,1,8,0,1,0,0,14941.5
1008,1,1,1,0,0,0,14129.0
1009,0,12,0,0,1,1,17690.0
1010,0,1,0,0,0,0,21600.0
1011,0,3,0,1,0,0,19049.0
1012,0,1,1,0,0,0,15814.0
1013,0,3,0,0,0,1,12772.0
1014,1,3,0,0,0,1,16839.0
1015,1,1,1,0,0,0,24045.0
1016,1,1,0,1,0,0,21539.0
1017,0,4,0,1,0,1,19673.5
1018,0,2,0,1,0,0,18017.0
1019,0,2,0,1,0,0,18638.0
1020,0,7,0,0,1,0,17361.0
1021,0,2,1,0,0,0,17870.0
1022,0,1,0,0,0,1,12250.0
1023,0,1,1,0,0,0,17376.0
1024,0,12,0,0,1,0,16288.0
1025,0,2,1,0,0,0,18982.0
1026,0,9,0,0,1,0,12254.0
1027,0,4,0,1,0,0,15114.6666667
1028,0,14,0,0,0,1,15101.0
1029,1,1,1,0,0,0,17792.0
1030,0,4,0,1,0,0,16695.25
1031,1,1,0,0,0,1,15656.0
1032,0,1,0,0,1,0,15706.0
1033,1,1,0,0,1,0,13147.0
1034,0,1,1,0,0,0,17750.0
1035,0,3,0,0,0,0,21600.0
1036,1,2,0,1,0,0,19452.0
1037,1,1,0,0,1,0,22880.0
1038,0,1,0,1,0,0,21977.0
1039,0,1,1,0,0,0,15271.0
1040,1,1,0,0,0,0,21600.0
1041,0,7,1,0,0,0,12374.0
1042,1,1,0,1,0,0,16050.0
1043,0,1,1,0,0,0,18175.0
1044,0,1,1,0,0,0,21600.0
1045,0,2,0,0,0,1,14904.0
1046,0,1,0,0,1,0,15417.0
1047,0,1,0,0,0,1,10969.0
1048,0,5,0,1,0,1,21727.5
1049,0,7,1,1,0,0,15447.0
1050,0,2,0,0,0,1,16397.0
1051,0,2,1,0,0,0,17630.0
1052,0,1,0,1,0,0,20230.0
1053,0,8,0,0,0,1,11692.0
1054,0,3,1,0,0,0,16396.0
1055,0,1,0,0,0,0,21600.0
1056,1,1,0,0,0,0,21600.0
1057,0,7,1,0,0,0,12749.0
1058,0,1,0,0,0,1,12819.0
1059,0,1,1,0,0,0,16216.0
1060,0,3,0,0,0,0,15703.0
1061,0,1,1,0,0,0,12144.0
1062,0,1,0,0,0,0,21600.0
1063,0,1,0,0,0,0,21600.0
1064,0,1,1,0,0,0,10836.0
1065,0,1,0,1,0,0,20457.0
1066,0,2,0,0,1,0,15959.0
1067,1,1,0,0,0,0,21600.0
1068,0,8,0,1,0,0,14117.0
1069,0,1,0,0,1,0,13472.0
1070,0,1,0,0,0,0,21600.0
1071,0,1,1,0,0,0,17462.0
1072,1,1,0,1,0,0,22816.0
1073,0,1,1,0,0,0,20282.0
1074,0,2,1,0,0,0,15891.0
1075,1,4,0,0,0,1,17064.0
1076,1,2,0,0,1,0,23438.0
1077,0,6,0,0,1,1,17650.5
1078,0,2,1,0,0,0,13346.0
1079,0,4,0,0,0,1,12407.0
1080,0,25,0,0,0,1,14532.0
1081,0,2,1,0,0,0,16649.0
1082,0,3,0,1,0,0,21206.0
1083,1,1,0,0,0,0,21600.0
1084,1,1,1,0,0,0,16065.0
1085,0,1,0,1,0,0,18282.0
1086,1,2,1,0,0,0,18760.0
1087,1,7,0,1,0,0,15566.0
1088,1,1,0,1,0,0,24761.0
1089,0,1,0,0,1,0,17471.0
1090,0,1,0,1,0,0,21077.0
1091,1,2,1,0,0,0,15420.0
1092,0,1,0,0,0,0,21600.0
1093,0,1,0,0,1,0,14270.0
1094,1,1,0,0,0,0,21600.0
1095,1,1,1,0,0,0,18447.0
1096,0,2,0,1,0,0,20380.0
1097,0,1,0,1,0,0,15677.0
1098,1,1,1,0,0,0,13521.0
1099,0,7,0,0,1,0,17632.0
1100,0,1,1,0,0,0,17785.0
1101,1,9,0,1,0,0,17410.3333333
1102,1,5,0,1,0,0,18441.0
1103,1,1,0,0,0,0,21600.0
1104,0,1,0,0,0,0,21600.0
1105,0,1,0,0,1,0,13871.0
1106,0,8,0,0,1,0,14663.3333333
1107,0,1,0,1,0,0,17308.0
1108,0,2,0,0,1,0,15230.0
1109,0,1,1,0,0,0,10750.0
1110,0,1,0,0,1,0,12813.0
1111,1,1,0,0,0,0,21600.0
1112,0,6,1,0,1,1,12439.0
1113,0,4,1,0,0,0,16280.0
1114,0,1,1,0,0,0,13160.0
1115,0,1,0,0,0,1,13152.0
1116,0,6,0,0,0,1,10689.0
1117,0,1,1,0,0,0,21220.0
1118,0,2,0,1,0,0,24985.0
1119,0,1,1,0,0,0,16909.0
1120,0,10,0,1,0,0,20661.0
1121,0,6,1,1,1,0,21971.0
1122,0,1,0,0,1,0,13041.0
1123,1,1,0,0,0,1,15219.0
1124,0,1,1,0,0,0,14177.0
1125,1,9,1,0,0,0,19169.0
1126,1,1,1,0,0,0,21600.0
1127,0,1,1,0,0,0,13185.0
1128,0,2,1,0,0,0,14368.0
1129,0,2,0,0,1,0,11512.0
1130,0,7,0,1,0,0,18661.5
1131,0,9,1,0,1,1,15214.75
1132,0,7,1,0,1,0,13377.3333333
1133,0,2,0,0,0,1,14339.5
1134,1,6,1,1,0,0,16092.3333333
1135,1,4,0,1,0,0,17329.0
1136,1,2,0,0,1,0,16152.0
1137,0,1,0,0,0,1,12938.0
1138,0,1,0,0,1,0,14270.0
1139,0,4,0,0,1,0,12477.0
1140,1,1,0,1,0,0,21695.0
1141,1,1,0,0,0,0,21600.0
1142,0,2,1,0,0,0,14955.0
1143,1,1,0,0,1,0,16071.0
1144,0,3,0,1,0,0,18379.0
1145,0,7,0,0,1,0,13413.0
1146,0,1,0,1,0,0,15584.0
1147,0,6,0,0,1,0,10923.0
1148,0,3,1,1,0,0,23629.0
1149,1,1,1,0,0,0,17899.0
1150,0,1,1,0,0,0,22041.0
1151,0,1,1,0,0,0,12205.0
1152,0,3,0,0,1,0,14496.0
1153,0,1,1,0,0,0,17523.0
1154,1,1,0,1,0,0,24486.0
1155,0,7,0,1,0,0,16919.0
1156,0,1,0,0,0,0,21600.0
1157,0,3,0,0,0,1,15492.0
1158,0,1,0,0,0,0,21600.0
1159,0,15,0,0,0,1,15015.0
1160,0,1,0,1,0,0,14135.0
1161,0,16,0,1,0,0,18647.0
1162,1,14,0,1,0,0,15007.25
1163,0,1,0,0,0,0,21600.0
1164,0,1,1,0,0,0,14423.0
1165,0,7,1,0,0,0,12536.0
1166,0,1,1,0,0,0,13190.0
1167,0,22,0,0,1,0,14305.0
1168,0,1,0,1,0,0,15145.0
1169,0,15,0,1,1,0,13036.0
1170,0,1,0,1,0,0,23154.0
1171,0,1,1,0,0,0,18639.0
1172,0,1,0,0,0,0,21600.0
1173,0,1,1,0,0,0,19892.0
1174,1,1,0,0,0,0,21600.0
1175,0,1,0,0,0,0,21600.0
1176,1,1,0,0,0,0,21600.0
1177,0,1,0,0,0,0,21600.0
1178,0,1,1,0,0,0,16164.0
1179,0,5,0,0,0,1,14318.0
1180,0,1,1,0,0,0,20906.0
1181,0,1,0,0,1,0,17001.0
1182,1,1,0,1,0,0,17667.0
1183,1,1,0,1,0,0,16290.0
1184,0,2,0,0,1,0,17077.0
1185,0,1,1,0,0,0,17542.0
1186,0,7,0,1,0,0,17105.3333333
1187,0,1,0,1,0,0,13685.0
1188,0,1,0,1,0,0,24674.0
1189,1,2,1,0,0,0,18720.0
1191,1,7,0,0,0,0,21600.0
1192,0,1,0,0,0,0,21600.0
1193,0,1,0,0,1,0,13178.0
1194,1,5,0,1,0,0,19562.0
1195,1,1,1,0,0,0,15354.0
1196,0,1,0,1,0,0,12075.0
1197,0,2,0,0,0,0,21600.0
1198,0,1,1,0,0,0,13023.0
1199,0,4,0,1,0,0,20907.5
1200,1,4,1,0,0,0,14416.0
1201,1,1,0,0,1,0,14626.0
1202,0,4,1,0,0,0,10574.0
1203,0,4,0,1,0,0,21600.0
1204,0,2,1,0,0,0,16443.0
1205,0,1,0,0,1,0,12784.0
1206,0,3,0,0,0,0,21600.0
1207,1,1,1,0,0,0,12948.0
1208,0,4,0,0,1,0,14839.0
1209,0,1,0,0,0,0,21600.0
1210,0,1,0,1,0,0,20525.0
1211,1,1,1,0,0,0,18639.0
1212,0,1,0,1,0,0,14762.0
1213,0,3,0,0,1,0,18853.0
1214,0,6,1,0,0,0,15027.5
1215,0,5,0,0,1,0,12357.0
1216,0,7,1,0,0,0,20477.0
1217,0,1,0,1,0,0,18297.0
1218,1,9,0,1,0,0,14929.0
1219,0,2,0,0,0,1,15576.0
1220,0,1,1,0,0,0,14469.0
1221,0,4,0,1,1,0,16864.6666667
1222,0,6,1,0,0,0,19521.0
1223,1,1,0,1,0,0,14353.0
1224,0,25,0,0,1,1,15354.6666667
1225,1,1,0,0,1,0,19832.0
1226,0,3,0,1,0,0,21600.0
1227,1,2,0,0,1,0,13439.0
1228,1,1,0,0,0,1,15073.0
1229,1,2,1,0,0,0,13527.0
1230,0,1,1,0,0,0,15431.0
1231,1,2,0,0,1,0,19874.0
1232,0,1,0,0,0,0,21600.0
1233,1,5,0,1,0,0,19628.0
1234,0,1,1,0,0,0,20087.0
1235,1,2,1,0,0,0,18627.0
1236,1,2,0,0,0,1,13937.0
1237,0,2,1,0,0,0,18681.0
1238,0,3,0,0,0,0,21600.0
1239,1,10,1,1,1,0,12456.3333333
1240,1,1,0,0,1,0,19613.0
1241,0,1,0,0,0,1,11839.0
1242,0,1,1,0,0,0,12367.0
1243,1,2,0,0,0,1,16637.5
1244,0,2,0,1,0,0,20934.0
1245,1,1,0,0,0,0,21600.0
1246,0,3,1,0,0,0,17464.0
1247,0,15,0,1,0,0,14491.5
1248,1,13,0,0,1,0,16151.0
1249,0,1,1,0,0,0,22585.0
1250,0,1,1,0,0,0,13349.0
1251,0,1,1,0,0,0,21919.0
1252,0,1,1,0,0,0,19381.0
1253,0,10,0,0,1,0,13763.0
1254,0,1,1,0,0,0,11520.0
1255,0,2,0,0,0,0,21600.0
1256,0,1,0,0,0,0,21600.0
1257,1,1,0,1,0,0,21995.0
1258,1,2,0,1,0,0,19413.0
1259,0,11,1,0,1,1,13161.0
1260,0,7,0,0,1,0,15756.0
1261,1,2,0,1,0,0,12178.0
1262,0,1,0,1,0,0,21194.0
1263,0,1,1,0,0,0,13912.0
1264,1,1,1,0,0,0,17674.0
1265,0,4,0,1,0,0,17875.0
1266,0,2,1,0,0,0,14562.0
1267,0,1,1,0,0,0,21022.0
1268,1,1,0,0,0,0,21600.0
1269,1,3,1,0,0,0,17847.0
1270,0,4,0,1,0,0,22156.0
1271,0,1,0,0,1,0,12453.0
1272,0,1,1,0,0,0,12716.0
1273,0,1,0,1,0,0,22708.0
1274,0,2,1,1,0,0,17033.0
1275,0,2,1,0,0,1,18144.0
1276,0,1,0,0,0,0,21600.0
1277,1,3,0,0,0,1,12131.0
1278,0,1,1,0,0,0,20912.0
1279,0,2,1,0,0,0,14688.5
1280,1,1,0,1,0,0,24369.0
1281,0,1,0,0,1,0,14758.0
1282,0,2,1,0,0,0,12567.0
1283,0,1,1,0,0,0,21600.0
1284,0,4,1,0,0,0,14156.0
1285,0,3,0,0,1,0,14306.0
1286,0,1,0,0,0,1,14946.0
1287,0,3,1,0,0,0,18555.0
1288,0,1,0,1,0,0,18415.0
1289,0,3,0,0,1,0,13821.5
1290,0,3,1,0,0,0,17037.0
1291,0,2,0,1,0,0,20504.0
1292,0,4,0,1,0,0,19500.0
1293,1,3,1,0,0,0,23048.0
1294,0,1,1,0,0,0,15545.0
1295,0,2,0,0,1,0,17545.0
1296,0,9,0,1,0,0,18739.0
1297,1,1,0,0,0,0,21600.0
1298,0,1,0,0,1,0,13170.0
1299,0,1,1,0,0,0,12386.0
1300,0,1,0,0,1,0,13962.0
1301,0,4,1,0,0,0,21976.0
1302,0,1,0,0,0,1,12212.0
1303,1,1,1,0,0,0,16089.0
1304,0,3,1,0,0,0,16912.0
1305,0,4,0,0,1,0,18424.0
1306,0,3,0,1,0,0,19296.0
1307,0,3,0,0,1,0,19913.0
1308,0,1,1,0,0,0,14986.0
1309,0,17,1,1,0,0,16076.3333333
1310,1,1,0,0,1,0,18148.0
1311,0,1,1,0,0,0,12831.0
1312,0,1,1,0,0,0,18686.0
1313,0,6,0,0,0,1,14408.0
1314,0,13,0,0,0,1,11427.5
1315,0,3,1,0,0,0,13861.0
1316,1,1,1,0,0,0,18306.0
1317,0,1,0,0,0,1,14283.0
1318,1,5,0,1,1,0,16254.5
1319,0,3,0,1,1,0,15544.5
1320,0,1,1,0,0,0,13280.0
1321,0,13,0,0,1,0,14095.0
1322,1,4,0,1,0,0,14929.0
1323,0,5,0,0,0,1,13262.0
1324,0,4,0,0,1,0,15888.0
1325,0,3,1,0,0,0,13598.5
1326,0,6,0,0,1,0,13112.0
1327,0,2,1,0,0,0,20501.0
1328,0,1,0,0,0,0,21600.0
1329,0,1,0,1,0,0,13054.0
1330,0,1,0,0,1,0,15208.0
1331,0,1,0,0,0,0,21600.0
1332,1,2,0,0,1,0,16690.0
1333,0,1,0,0,0,0,21600.0
1334,0,19,0,1,0,0,16275.5
1335,0,1,1,0,0,0,19006.0
1336,0,1,1,0,0,0,12972.0
1337,0,1,1,0,0,0,15540.0
1338,1,2,0,0,0,0,21600.0
1339,0,3,1,0,0,0,14866.0
1340,0,1,1,0,0,0,14397.0
1341,1,1,0,0,1,0,18696.0
1342,0,1,0,0,1,0,18056.0
1343,0,1,0,0,1,0,15529.0
1344,0,1,1,0,0,0,12289.0
1345,0,2,0,0,0,0,21600.0
1346,0,1,0,0,0,1,14247.0
1347,1,1,0,0,1,0,13679.0
1348,1,3,0,1,0,0,16291.0
1349,0,1,0,1,0,0,14972.0
1350,1,3,1,0,0,0,14713.0
1351,0,39,0,0,1,0,13537.0
1352,0,2,1,0,0,0,17378.0
1353,1,7,0,1,0,0,19331.0
1354,1,4,1,0,0,1,13560.0
1355,0,2,1,0,0,0,14960.0
1356,0,1,1,0,0,0,14160.0
1357,1,1,0,0,0,0,21600.0
1358,1,4,1,0,0,0,11536.0
1359,0,1,0,0,1,0,16415.0
1360,1,6,0,0,1,1,15561.5
1361,0,1,0,0,0,1,16829.0
1362,0,1,0,1,0,0,20772.0
1363,1,1,0,0,0,0,21600.0
1364,0,1,0,0,0,1,13817.0
1365,1,14,0,1,1,0,17943.5
1366,1,4,1,0,0,0,16165.0
1367,0,2,1,0,0,0,19823.0
1368,0,2,0,0,1,0,16923.0
1369,0,33,0,1,0,0,11734.0
1370,1,1,0,1,0,0,24268.0
1371,0,1,0,0,1,0,12535.0
1372,0,1,0,0,0,1,14709.0
1373,1,1,1,0,0,0,25000.0
1374,0,4,1,0,1,1,12706.6666667
1375,0,15,0,1,0,0,20320.0
1376,0,1,0,0,1,0,14982.0
1377,0,1,0,1,0,0,14984.0
1378,1,2,1,0,0,0,15527.0
1379,1,1,0,1,0,0,20285.0
1380,0,4,0,0,1,0,13036.0
1381,0,1,1,0,0,0,13743.0
1382,1,1,1,0,0,0,18108.0
1383,1,1,0,0,0,0,21600.0
1384,0,1,1,0,0,0,13458.0
1385,0,5,0,0,1,1,15441.0
1386,1,1,0,0,0,1,15523.0
1387,1,1,1,0,0,0,19799.0
1388,0,9,0,1,1,1,13309.0
1389,0,1,1,0,0,0,14084.0
1390,0,1,0,0,1,0,14068.0
1391,0,1,0,0,1,0,11715.0
1392,0,2,0,1,0,0,19417.0
1393,1,2,0,1,0,0,14893.0
1394,0,1,0,0,0,1,12296.0
1395,1,1,1,0,0,0,21586.0
1396,0,1,0,1,0,0,14439.0
1397,1,1,1,0,0,0,18152.0
1398,0,1,0,1,0,0,20464.0
1399,1,1,1,0,0,0,14984.0
1400,0,1,0,0,0,0,21600.0
1401,0,1,0,1,0,0,19721.0
1402,1,1,1,0,0,0,21198.0
1403,0,3,0,1,1,1,16295.6666667
1404,0,1,0,0,0,1,13800.0
1405,1,2,0,1,0,0,18277.0
1406,1,1,1,0,0,0,23315.0
1407,0,1,1,0,0,0,21335.0
1408,1,2,1,0,0,0,19250.0
1409,0,1,1,0,0,0,18157.0
1410,0,1,1,0,0,0,25280.0
1411,1,1,0,0,0,0,21600.0
1412,1,1,1,0,0,0,16135.0
1413,1,7,0,1,0,0,15396.0
1414,1,1,0,0,0,1,14862.0
1415,1,1,1,0,0,0,15359.0
1416,0,1,1,0,0,0,15950.0
1417,0,1,0,1,0,0,16512.0
1418,1,2,0,1,0,0,19553.0
1419,1,11,0,0,1,0,16705.0
1420,1,1,0,0,0,0,21600.0
1421,1,5,0,0,0,0,21600.0
1422,0,1,0,0,0,0,21600.0
1423,0,1,0,0,0,0,21600.0
1424,0,1,1,0,0,0,13235.0
1425,0,1,1,0,0,0,15967.0
1426,0,3,0,0,1,0,22637.0
1427,0,27,0,0,1,0,10583.0
1428,0,3,1,0,0,0,18740.0
1429,1,1,0,0,1,0,17715.0
1430,0,2,1,0,0,0,18925.0
1431,0,1,1,0,0,0,15898.0
1432,0,1,1,0,0,0,13753.0
1433,0,18,0,0,1,0,12741.0
1434,0,8,0,0,1,1,14907.0
1435,0,1,1,0,0,0,15254.0
1436,1,3,0,1,0,0,17072.5
1437,0,4,0,0,1,0,15133.0
1438,0,4,0,1,0,1,14624.5
1439,1,1,0,0,0,1,15214.0
1440,1,2,0,1,0,0,18484.0
