,PARTICIPANT ID,EVENT DATE,EVENT NAME,EVENT TYPE,TIME,CATEGORY
283,283,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:00:52,M18-24
284,284,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:57:36,F35-39
285,285,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:07:57,M50-54
286,286,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M55-59
287,287,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:51,M40-44
288,288,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:25:55,M35-39
289,289,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M35-39
290,290,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:44:13,M55-59
291,291,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:07,M50-54
292,292,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:01:25,M60-64
293,293,2012-09-23,Marathon Oasis de Montreal,Marathon,04:34:31,M18-24
294,294,2013-09-22,Marathon Oasis de Montreal,Marathon,04:51:58,M50-54
295,295,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:17:13,F30-34
296,296,2013-09-22,Marathon Oasis de Montreal,Marathon,04:02:04,M40-44
297,297,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:41:28,M25-29
298,298,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:57,M35-39
299,299,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:13:10,F50-54
300,300,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:53:14,M25-29
301,301,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:43:05,F30-34
302,302,2016-09-10,Ultra-Trail Harricana du Canada (UTHC),uthc80,09:39:19,M12-29
303,303,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:01:17,M50-54
304,304,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:21:59,M25-29
305,305,2012-09-23,Marathon Oasis de Montreal,Marathon,04:08:07,M18-24
306,306,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:43,M35-39
307,307,2013-09-22,Marathon Oasis de Montreal,Marathon,03:44:20,M18-24
308,308,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:40,M35-39
309,309,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:50,M35-39
310,310,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:57:19,F18-24
311,311,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,1 km - P'tit Marathon,00:09:04,M13+
312,312,2012-09-23,Marathon Oasis de Montreal,Marathon,04:16:53,F25-29
313,313,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:11:31,M40-44
314,314,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:11:35,M40-44
315,315,2015-08-16,Ironman Mont-Tremblant,Overall,12:21:30,M30-34
316,316,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:28:35,M40-44
317,317,2013-09-22,Marathon Oasis de Montreal,Marathon,04:41:49,F40-44
318,318,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:47:32,M35-39
319,319,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:25:42,M40-44
320,320,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:14:52,M35-39
321,321,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:45:49,M40-44
322,322,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
323,323,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
324,324,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:41:52,F18-24
325,325,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:07:13,M35-39
326,326,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:57:59,M40-44
327,327,2016-05-01,BMO Vancouver Marathon,Half Marathon,02:14:47,F35-39
328,328,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:32:24,M30-34
329,329,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:32:16,M35-39
330,330,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:46:27,M18-24
331,331,2016-06-27,Ironman 70.3 Mont-Tremblant,Individuel,-1,M25-29
332,332,2016-09-04,Courses Thematiques 30 km sur les rives de Boucherville,30 km,02:56:48,F40-49
333,333,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,03:09:45,M30-34
334,334,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:50:17,M35-39
335,335,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:03:38,M40-44
336,336,2013-09-22,Marathon Oasis de Montreal,Marathon,04:50:51,M45-49
337,337,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:19:19,M40-44
338,338,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:06:19,M55-59
339,339,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:20:32,M30-34
340,340,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:25:22,M25-29
341,341,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:49:04,F35-39
342,342,2016-08-28,Marathon SSQ Lévis-Québec,Marathon,-1,M55-59
343,343,2014-05-31,Defi Physio Extra de Terrebonne,10 km,00:42:26,M20-29
344,344,2016-06-05,Demi-Marathon des Vignobles,21 km,02:03:26,M30-39
345,345,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:03:23,F30-34
346,346,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:54:42,M25-29
347,347,2013-09-22,Marathon Oasis de Montreal,Marathon,05:31:54,M50-54
348,348,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:27:17,F18-24
349,349,2016-08-21,Vert le Raid - XC de la Vallee,TRANS-VALLEE,-1,M30-39
350,350,2013-09-22,Marathon Oasis de Montreal,Marathon,03:40:08,M35-39
351,351,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:14:53,M25-29
352,352,2013-09-22,Marathon Oasis de Montreal,Marathon,04:10:14,M35-39
353,353,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,07:38:39,F18-24
354,354,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:40:21,M55-59
355,355,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:56:59,M45-49
356,356,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:51:05,M35-39
357,357,2014-09-13,The North Face Ultra-Trail Harricana du Canada,10 KM - SAIL,01:25:05,M30-39
358,358,2012-09-23,Marathon Oasis de Montreal,Marathon,03:41:10,M55-59
359,359,2015-10-04,Classique Emilie-Mondor,Extreme 8,00:46:31,M30-39
360,360,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:52:56,M30-34
361,361,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:01:06,M30-34
362,362,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:34:36,M25-29
363,363,2012-09-23,Marathon Oasis de Montreal,Marathon,04:28:40,F35-39
364,364,2014-08-03,Triathlon Terrebonne,Sprint Triathlon,01:29:01,F30-39
365,365,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:21:23,M18-24
366,366,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km,01:00:46,F45-49
367,367,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M30-34
368,368,2012-09-23,Marathon Oasis de Montreal,Marathon,04:42:42,M40-44
369,369,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:12,M30-34
370,370,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:55:18,M35-39
371,371,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:46:12,M40-49
372,372,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:20:04,F35-39
373,373,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:21:41,F55-59
374,374,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:44:43,M40-49
375,375,2016-06-05,Grand Prix Cycliste Gatineau,Grand Fondo Gatineau 111.8 Km,-1,M30-39
376,376,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:24:16,M25-29
377,377,2013-09-22,Marathon Oasis de Montreal,Marathon,03:24:45,M60-64
378,378,2013-09-22,Marathon Oasis de Montreal,Marathon,05:32:07,M30-34
379,379,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:58:35,M55-59
380,380,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:33:46,M30-34
381,381,2015-10-04,Classique Emilie-Mondor,10 km,00:45:23,M30-39
382,382,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:26:17,M45-49
383,383,2016-07-31,Trimemphré Magog,Triathlon Sprint,01:37:31,F30-34
384,384,2016-08-28,Marathon SSQ Lévis-Québec,10 km Oasis,-1,M50-54
385,385,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:29:43,M50-54
386,386,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:10:52,M18-24
387,387,2015-06-21,Ironman 70.3 Syracuse,Overall,06:42:37,M45-49
388,388,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,03:06:46,M45-49
389,389,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:04:20,M25-29
390,390,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:13:34,M40-44
391,391,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M30-34
392,392,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:37:59,M35-39
393,393,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:46:45,F40-49
394,394,2016-08-14,La Valse des coureurs,10 km,00:45:57,M60-69
395,395,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:30:32,F40-44
396,396,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:19:28,M45-49
397,397,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:09:03,F40-44
398,398,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:34:17,M18-24
399,399,2016-08-07,MEC Ottawa race 4 - The MEC Gatineau Park Trail Races,50 KM,06:09:48,F30-39
400,400,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:52:37,M50-54
401,401,2016-08-13,SeaWheeze Half Marathon,Half Marathon,01:51:01,Female
402,402,2016-08-17,Le 5km Endurance,5 KM,00:18:30,M20-29
403,403,2016-08-14,Demi-marathon de Mont-Tremblant,Demi-marathon,02:02:52,M30-39
404,404,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:53:34,M40-44
405,405,2013-09-22,Marathon Oasis de Montreal,Marathon,04:06:41,M18-24
406,406,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:00:13,M35-39
407,407,2012-09-23,Marathon Oasis de Montreal,Marathon,04:02:45,M35-39
408,408,2012-09-23,Marathon Oasis de Montreal,Marathon,04:33:22,M40-44
409,409,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,04:12:37,M25-29
410,410,2016-08-24,Ironman Mont-Tremblant,Overall Results,11:56:24,M30-34
411,411,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:26,M40-44
412,412,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:31,F45-49
413,413,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:25:56,M40-44
414,414,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:15,M45-49
415,415,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:37:32,M50-59
416,416,2015-11-01,Course d'Oka,Demi Marathon,02:00:50,M50-59
417,417,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:24:10,M25-29
418,418,2012-09-23,Marathon Oasis de Montreal,Marathon,03:48:22,M30-34
419,419,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M30-34
420,420,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
421,421,2013-09-22,Marathon Oasis de Montreal,Marathon,05:08:19,M50-54
422,422,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:38,M30-34
423,423,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M55-59
424,424,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:08:31,F25-29
425,425,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:27:03,M60-64
426,426,2015-08-09,Demi-marathon de Mont-Tremblant,Demi-marathon,02:16:37,F30-39
427,427,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:45:50,M25-29
428,428,2013-10-06,Marathon de Rimouski,21.1km,01:50:20,M40-49
429,429,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:10:16,F45-49
430,430,2013-09-22,Marathon Oasis de Montreal,Marathon,04:10:59,M35-39
431,431,2012-09-23,Marathon Oasis de Montreal,Marathon,04:14:52,F25-29
432,432,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:28:50,F35-39
433,433,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:28:18,F25-29
434,434,2014-10-12,Demi-marathon des couleurs Promutuel,21.1km,01:40:27,F20-29
435,435,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:40,M45-49
436,436,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:07:37,M55-59
437,437,2013-09-22,Marathon Oasis de Montreal,Marathon,03:40:20,M40-44
438,438,2012-09-23,Marathon Oasis de Montreal,Marathon,03:54:50,F35-39
439,439,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:24:59,F15-17
440,440,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:37:11,F55-59
441,441,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M18-24
442,442,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M55-59
443,443,2015-09-12,Le Pentathlon de Victoriaville,Courte Distance - Individuel,02:29:20,M30-39
444,444,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:01:25,M45-49
445,445,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:55:31,M30-34
446,446,2013-09-22,Marathon Oasis de Montreal,Marathon,05:52:51,M50-54
447,447,2012-09-23,Marathon Oasis de Montreal,Marathon,04:43:57,U0-0
448,448,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:10:13,M45-49
449,449,2013-09-22,Marathon Oasis de Montreal,Marathon,05:22:21,M30-34
450,450,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M45-49
451,451,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:46:19,M18-24
452,452,2013-09-22,Marathon Oasis de Montreal,Marathon,04:13:53,F18-24
453,453,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:56:21,F25-29
454,454,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:35:13,M35-39
455,455,2015-05-23,Tamarack Ottawa Race Weekend,Ottawa 10K,-1,M40-44
456,456,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:36:42,M30-34
457,457,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:10:31,F30-34
458,458,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:55:28,M65-69
459,459,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:51:42,F30-34
460,460,2013-09-22,Marathon Oasis de Montreal,Marathon,04:37:08,M40-44
461,461,2016-09-10,Ultra-Trail Harricana du Canada (UTHC),uthc65,-1,M50-59
462,462,2012-09-23,Marathon Oasis de Montreal,Marathon,04:19:51,F40-44
463,463,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:14:26,F45-49
464,464,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:16:55,M40-44
465,465,2013-09-22,Marathon Oasis de Montreal,Marathon,04:18:19,F25-29
466,466,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:49:34,F30-34
467,467,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:18:11,M35-39
468,468,2016-06-12,Subaru Ironman 70.3 Victoria,Individual,05:38:00,M45-49
469,469,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:15:19,M25-29
470,470,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:15:19,M55-59
471,471,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:18:31,M40-44
472,472,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:43:25,M35-39
473,473,2013-09-22,Marathon Oasis de Montreal,Marathon,04:00:26,M25-29
474,474,2013-10-06,Marathon de Rimouski,42.2km,04:53:32,M60-69
475,475,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:32,M55-59
476,476,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:19:15,M55-59
477,477,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:50:15,M45-49
478,478,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:38,M35-39
479,479,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:19,M35-39
480,480,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:39:23,M40-44
481,481,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:32:13,M55-59
482,482,2014-09-13,The North Face Ultra-Trail Harricana du Canada,28 KM - Momentum Technologies,03:09:45,M30-39
483,483,2016-06-27,Ironman 70.3 Mont-Tremblant,Individuel,06:13:46,M35-39
484,484,2013-09-22,Marathon Oasis de Montreal,Marathon,03:50:54,M25-29
485,485,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:41:26,F30-34
486,486,2016-06-27,Ironman 70.3 Mont-Tremblant,Individuel,05:06:56,M30-34
487,487,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:03:57,F50-54
488,488,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:56:31,M30-34
489,489,2013-09-22,Marathon Oasis de Montreal,Marathon,04:25:32,M40-44
490,490,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,02:45:25,M30-34
491,491,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:52,M30-34
492,492,2013-09-22,Marathon Oasis de Montreal,Marathon,03:39:46,M35-39
493,493,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:16:56,F30-34
494,494,2016-05-01,Goodlife Fitness Toronto Marathon,Marathon,04:47:31,M45-49
495,495,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
496,496,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:39:45,M50-54
497,497,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,03:24:17,F40-44
498,498,2012-09-23,Marathon Oasis de Montreal,Marathon,03:16:00,M18-24
499,499,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:05:56,F30-34
500,500,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,F30-39
501,501,2012-09-23,Marathon Oasis de Montreal,Marathon,03:44:28,M35-39
502,502,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:00:02,F25-29
503,503,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:29:04,M30-34
504,504,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:00:56,F40-44
505,505,2012-09-23,Marathon Oasis de Montreal,Marathon,04:11:20,F45-49
506,506,2013-09-22,Marathon Oasis de Montreal,Marathon,04:28:19,F50-54
507,507,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,30 KM,03:33:47,F30-39
508,508,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:24:22,M45-49
509,509,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:15:37,M30-34
510,510,2016-09-11,Triathlon Esprit de Montreal,Triathlon Sprint,01:38:06,M25-29
511,511,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:54:01,M45-49
512,512,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:24:11,M40-44
513,513,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Ironman 5150- Triathlon Olympique,03:29:31,M30-39
514,514,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:08:02,M35-39
515,515,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km,00:37:10,M50-54
516,516,2013-09-22,Marathon Oasis de Montreal,5km Sports Experts,00:22:16,M40-44
517,517,2014-05-11,Defi Gerard Cote de St-Hyacinthe,5 km Course/Marche,00:26:01,M40-49
518,518,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:37:51,M50-54
519,519,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km,00:25:53,M35-39
520,520,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:05:50,M18-24
521,521,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M25-29
522,522,2013-09-22,Marathon Oasis de Montreal,Marathon,05:39:31,F45-49
523,523,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:13:38,M35-39
524,524,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:34:12,M35-39
525,525,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:30:25,M25-29
526,526,2016-06-05,Demi-Marathon des Vignobles,21 km,01:28:32,M30-39
527,527,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:01:56,F40-44
528,528,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:52:41,M35-39
529,529,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:15:11,M35-39
530,530,2013-09-22,Marathon Oasis de Montreal,Marathon,03:46:51,M18-24
531,531,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:13,M45-49
532,532,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:02:29,F40-44
533,533,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:44:28,M60-64
534,534,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:29,M18-24
535,535,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:53:45,F35-39
536,536,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:55:49,F30-34
537,537,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:00:44,M18-24
538,538,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:20:59,M50-54
539,539,2016-08-14,Demi-marathon de Mont-Tremblant,Demi-marathon,01:35:29,M30-39
540,540,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:55:58,F30-34
541,541,2013-09-22,Marathon Oasis de Montreal,Marathon,03:32:41,M55-59
542,542,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:25:53,F45-49
543,543,2015-09-20,Army Run - Course de l'Armée,1/2 Marathon - Demi-marathon,01:35:30,M35-39
544,544,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:58:57,F40-44
545,545,2014-10-19,Classique Du Parc La Fontaine,10 km,01:03:30,M50-59
546,546,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:48:46,M25-29
547,547,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:03:03,F18-24
548,548,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:48:25,M25-29
549,549,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M55-59
550,550,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:51:04,F25-29
